time,active_connections,app,cpu,cpu_temperature,disk_read_bytes,disk_usage_percent,disk_write_bytes,health_status,load_avg_15m,load_avg_1m,load_avg_5m,memory,network_recv_bytes,network_sent_bytes,process_count,response_time,thread_count,timestamp,uptime_seconds
2025-03-18T18:45:08.032974Z,6,service2,0.3,0.0,8751477760,0.3,8081399808,Warning,0.0576171875,0.09619140625,0.083984375,18.9,691346,1097627,1,1928.0104637145996,2,2025-03-18T18:45:08.031264,68808.030616045
2025-03-18T18:45:08.172516Z,5,service1,0.5,0.0,8751477760,0.3,8081399808,Critical,0.0576171875,0.09619140625,0.083984375,18.9,702184,1133756,1,1848.339557647705,2,2025-03-18T18:45:08.170407,68808.16976761818
2025-03-18T18:45:09.892722Z,8,service2,0.2,0.0,8751477760,0.3,8081559552,Warning,0.0576171875,0.09619140625,0.083984375,18.9,693703,1100394,1,1676.1300563812256,4,2025-03-18T18:45:09.890713,68809.88997840881
2025-03-18T18:45:10.121551Z,7,service1,0.6,0.0,8751477760,0.3,8081559552,Critical,0.0576171875,0.09619140625,0.083984375,18.9,704548,1136527,1,1849.7717380523682,4,2025-03-18T18:45:10.119742,68810.11906909943
2025-03-18T18:45:10.547245Z,8,service2,0.8,0.0,8751477760,0.3,8081588224,Healthy,0.0576171875,0.09619140625,0.083984375,18.9,694722,1102346,1,1302.7770519256592,4,2025-03-18T18:45:10.545467,68810.5447576046
2025-03-18T18:45:10.845894Z,7,service1,0.9,0.0,8751477760,0.3,8081588224,Warning,0.0576171875,0.09619140625,0.083984375,18.9,705567,1138481,1,1638.5676860809326,4,2025-03-18T18:45:10.844062,68810.84343767166
2025-03-18T18:45:11.528382Z,7,service1,0.6,0.0,8751477760,0.3,8081588224,Healthy,0.0576171875,0.09619140625,0.083984375,18.9,706591,1140433,1,1627.3787021636963,4,2025-03-18T18:45:11.527361,68811.52693033218
2025-03-18T18:45:11.606731Z,8,service2,0.5,0.0,8751477760,0.3,8081588224,Warning,0.0576171875,0.09619140625,0.083984375,18.9,696476,1105022,1,1787.1415615081787,4,2025-03-18T18:45:11.605442,68811.60506749153
2025-03-18T18:45:11.721223Z,6,service1,0.5,0.0,8751477760,0.3,8081620992,Healthy,0.0576171875,0.09619140625,0.083984375,18.9,707241,1142245,1,1511.4498138427734,3,2025-03-18T18:45:11.718569,68811.71791505814
2025-03-18T18:45:11.774903Z,7,service2,0.8,0.0,8751477760,0.3,8081620992,Warning,0.0576171875,0.09619140625,0.083984375,18.9,697126,1106834,1,1759.0680122375488,3,2025-03-18T18:45:11.772478,68811.77149868011
2025-03-18T18:45:12.772439Z,6,service1,0.3,0.0,8751477760,0.3,8081620992,Critical,0.0576171875,0.09619140625,0.083984375,18.9,708869,1144736,1,1378.7460327148438,3,2025-03-18T18:45:12.769759,68812.76864051819
2025-03-18T18:45:12.793673Z,7,service2,0.3,0.0,8751477760,0.3,8081620992,Critical,0.05712890625,0.08837890625,0.08251953125,18.9,698754,1109325,1,1397.404670715332,3,2025-03-18T18:45:12.791272,68812.79013967514
2025-03-18T18:45:13.342703Z,6,service2,0.6,0.0,8751477760,0.3,8081620992,Healthy,0.05712890625,0.08837890625,0.08251953125,18.9,699404,1111143,1,1271.996021270752,2,2025-03-18T18:45:13.340952,68813.3401927948
2025-03-18T18:45:13.853446Z,6,service1,0.4,0.0,8751477760,0.3,8081620992,Healthy,0.05712890625,0.08837890625,0.08251953125,18.9,709888,1146690,1,1262.371301651001,3,2025-03-18T18:45:13.851579,68813.8508579731
2025-03-18T18:45:15.438594Z,8,service1,0.5,0.0,8751477760,0.3,8081686528,Warning,0.05712890625,0.08837890625,0.08251953125,18.9,712254,1149463,1,2003.4832954406738,5,2025-03-18T18:45:15.436723,68815.43604373932
2025-03-18T18:45:15.908879Z,7,service1,0.3,0.0,8751477760,0.3,8081686528,Critical,0.05712890625,0.08837890625,0.08251953125,18.9,712904,1151281,1,1548.689365386963,4,2025-03-18T18:45:15.907076,68815.90640711784
2025-03-18T18:45:16.094223Z,6,service1,0.5,0.0,8751477760,0.3,8081686528,Critical,0.05712890625,0.08837890625,0.08251953125,18.9,714161,1153638,1,1600.2395153045654,3,2025-03-18T18:45:16.092444,68816.09177303314
2025-03-18T18:45:16.104710Z,9,service2,0.7,0.0,8751477760,0.3,8081686528,Healthy,0.05712890625,0.08837890625,0.08251953125,18.9,702771,1114782,1,1639.3120288848877,5,2025-03-18T18:45:16.102658,68816.10192966461
2025-03-18T18:45:16.790701Z,6,service1,0.7,0.0,8751477760,0.3,8081686528,Critical,0.05712890625,0.08837890625,0.08251953125,18.9,715185,1155598,1,1538.3381843566895,3,2025-03-18T18:45:16.788896,68816.78821063042
2025-03-18T18:45:16.827223Z,8,service2,0.8,0.0,8751477760,0.3,8081756160,Critical,0.05712890625,0.08837890625,0.08251953125,18.9,704028,1117139,1,1288.2072925567627,4,2025-03-18T18:45:16.825479,68816.82479739189
2025-03-18T18:45:17.073148Z,7,service2,0.8,0.0,8751477760,0.3,8081756160,Healthy,0.05712890625,0.08837890625,0.08251953125,18.9,704678,1118959,1,1976.1548042297363,3,2025-03-18T18:45:17.071428,68817.07080769539
2025-03-18T18:45:17.666665Z,6,service2,1.0,0.0,8751477760,0.3,8081756160,Healthy,0.05712890625,0.08837890625,0.08251953125,18.9,706670,1122042,1,1582.632303237915,2,2025-03-18T18:45:17.664935,68817.66431593895
2025-03-18T18:45:18.224773Z,6,service1,0.4,0.0,8751477760,0.3,8081756160,Critical,0.056640625,0.0810546875,0.0810546875,18.9,718028,1159175,1,1966.2055969238281,3,2025-03-18T18:45:18.222917,68818.22227859497
2025-03-18T18:45:19.063748Z,7,service1,0.7,0.0,8751477760,0.3,8081756160,Healthy,0.056640625,0.0810546875,0.0810546875,18.9,719420,1161267,1,1896.9066143035889,4,2025-03-18T18:45:19.062003,68819.06136393547
2025-03-18T18:45:19.751878Z,9,service2,0.5,0.0,8751477760,0.3,8081756160,Critical,0.056640625,0.0810546875,0.0810546875,18.9,708872,1124484,1,1736.661434173584,5,2025-03-18T18:45:19.750128,68819.74939370155
2025-03-18T18:45:20.071012Z,8,service2,0.4,0.0,8751477760,0.3,8081756160,Healthy,0.056640625,0.0810546875,0.0810546875,18.9,710129,1126833,1,1249.1304874420166,4,2025-03-18T18:45:20.069306,68820.06865119934
2025-03-18T18:45:20.442234Z,7,service2,0.6,0.0,8751477760,0.3,8081756160,Critical,0.056640625,0.0810546875,0.0810546875,18.9,711514,1129369,1,1442.6772594451904,3,2025-03-18T18:45:20.440420,68820.4397573471
2025-03-18T18:45:20.521881Z,7,service1,1.0,0.0,8751477760,0.3,8081756160,Critical,0.056640625,0.0810546875,0.0810546875,18.9,721046,1163756,1,1597.7327823638916,4,2025-03-18T18:45:20.515739,68820.51502394676
2025-03-18T18:45:21.027642Z,8,service1,1.2,0.0,8751477760,0.3,8081756160,Healthy,0.056640625,0.0810546875,0.0810546875,18.9,722444,1165848,1,1982.3715686798096,5,2025-03-18T18:45:21.024888,68821.02391934395
2025-03-18T18:45:21.318479Z,6,service2,1.3,0.0,8751477760,0.3,8081756160,Warning,0.056640625,0.0810546875,0.0810546875,18.9,713506,1132444,1,1927.4625778198242,2,2025-03-18T18:45:21.316311,68821.31556868553
2025-03-18T18:45:22.026827Z,8,service1,1.0,0.0,8751477760,0.3,8081788928,Warning,0.056640625,0.0810546875,0.0810546875,18.9,724094,1168524,1,1976.7675399780273,5,2025-03-18T18:45:22.023758,68822.02287435532
2025-03-18T18:45:22.336312Z,7,service1,1.0,0.0,8751477760,0.3,8081788928,Healthy,0.056640625,0.0810546875,0.0810546875,18.9,724744,1170334,1,1754.7059059143066,4,2025-03-18T18:45:22.334464,68822.33380794525
2025-03-18T18:45:22.496566Z,6,service1,0.9,0.0,8751477760,0.3,8081788928,Warning,0.056640625,0.0810546875,0.0810546875,18.9,725394,1172144,1,1540.14253616333,3,2025-03-18T18:45:22.494750,68822.49410867691
2025-03-18T18:45:23.230048Z,5,service1,0.3,0.0,8751477760,0.3,8081788928,Warning,0.05615234375,0.07421875,0.07958984375,18.9,726779,1174676,1,1568.9947605133057,2,2025-03-18T18:45:23.228029,68823.22726869583
2025-03-18T18:45:24.567960Z,9,service2,0.3,0.0,8751477760,0.3,8081788928,Critical,0.05615234375,0.07421875,0.07958984375,18.9,716982,1136079,1,1363.079309463501,5,2025-03-18T18:45:24.565854,68824.56509947777
2025-03-18T18:45:24.856169Z,7,service1,0.3,0.0,8751477760,0.3,8081788928,Warning,0.05615234375,0.07421875,0.07958984375,18.9,729274,1177634,1,1227.952241897583,4,2025-03-18T18:45:24.853858,68824.85321164131
2025-03-18T18:45:25.007897Z,8,service2,0.3,0.0,8751477760,0.3,8081788928,Healthy,0.05615234375,0.07421875,0.07958984375,18.9,718239,1138430,1,1240.877628326416,4,2025-03-18T18:45:25.006014,68825.0052921772
2025-03-18T18:45:25.075783Z,6,service1,0.4,0.0,8751477760,0.3,8081788928,Critical,0.05615234375,0.07421875,0.07958984375,18.9,729924,1179444,1,1643.7427997589111,3,2025-03-18T18:45:25.073162,68825.07248187065
2025-03-18T18:45:25.584008Z,8,service2,1.1,0.0,8751477760,0.3,8081788928,Warning,0.05615234375,0.07421875,0.07958984375,18.9,719263,1140378,1,2001.0643005371094,4,2025-03-18T18:45:25.581970,68825.58120131493
2025-03-18T18:45:25.655394Z,7,service2,1.3,0.0,8751477760,0.3,8081788928,Healthy,0.05615234375,0.07421875,0.07958984375,18.9,719913,1142190,1,1970.827341079712,3,2025-03-18T18:45:25.653600,68825.6529648304
2025-03-18T18:45:26.152283Z,6,service1,1.8,0.0,8751477760,0.3,8081809408,Critical,0.05615234375,0.07421875,0.07958984375,18.9,731678,1182124,1,1298.7010478973389,3,2025-03-18T18:45:26.150315,68826.1493883133
2025-03-18T18:45:26.637528Z,5,service1,1.7,0.0,8751477760,0.3,8081809408,Warning,0.05615234375,0.07421875,0.07958984375,18.9,732328,1183936,1,1445.2757835388184,2,2025-03-18T18:45:26.635656,68826.63499212265
2025-03-18T18:45:26.937646Z,7,service2,2.1,0.0,8751477760,0.3,8081809408,Critical,0.05615234375,0.07421875,0.07958984375,18.9,720932,1144138,1,1597.5120067596436,3,2025-03-18T18:45:26.935824,68826.93513226509
2025-03-18T18:45:27.670544Z,7,service2,1.5,0.0,8751477760,0.3,8081842176,Critical,0.05615234375,0.07421875,0.07958984375,18.9,723296,1147357,1,1556.7898750305176,3,2025-03-18T18:45:27.668688,68827.66802358627
2025-03-18T18:45:28.698467Z,7,service2,0.8,0.0,8751477760,0.3,8081842176,Critical,0.0556640625,0.06787109375,0.078125,18.9,724927,1149850,1,1213.850498199463,3,2025-03-18T18:45:28.696034,68828.69538331032
2025-03-18T18:45:29.262043Z,5,service1,0.4,0.0,8751477760,0.3,8081842176,Warning,0.0556640625,0.06787109375,0.078125,18.9,736523,1188957,1,1318.2156085968018,2,2025-03-18T18:45:29.260188,68829.25947713852
2025-03-18T18:45:29.379047Z,7,service2,0.9,0.0,8751477760,0.3,8081842176,Critical,0.0556640625,0.06787109375,0.078125,18.9,726556,1152335,1,1466.1502838134766,3,2025-03-18T18:45:29.376969,68829.37631702423
2025-03-18T18:45:31.100922Z,7,service2,0.5,0.0,8751477760,0.3,8081907712,Healthy,0.0556640625,0.06787109375,0.078125,18.9,728908,1155548,1,1811.722755432129,3,2025-03-18T18:45:31.098995,68831.09817910194
2025-03-18T18:45:31.627560Z,7,service2,0.7,0.0,8751477760,0.3,8081907712,Critical,0.0556640625,0.06787109375,0.078125,18.9,729932,1157492,1,1312.215805053711,3,2025-03-18T18:45:31.625601,68831.62489318848
2025-03-18T18:45:31.952025Z,7,service1,1.1,0.0,8751477760,0.3,8081907712,Critical,0.0556640625,0.06787109375,0.078125,18.9,739501,1192261,1,1676.2657165527344,4,2025-03-18T18:45:31.950169,68831.94949197769
2025-03-18T18:45:32.679406Z,8,service1,0.8,0.0,8751477760,0.3,8081973248,Critical,0.0556640625,0.06787109375,0.078125,18.9,740891,1194349,1,1498.0580806732178,5,2025-03-18T18:45:32.676601,68832.67550730705
2025-03-18T18:45:32.768103Z,7,service1,1.1,0.0,8751477760,0.3,8081973248,Critical,0.0556640625,0.06787109375,0.078125,18.9,741541,1196157,1,1766.6206359863281,4,2025-03-18T18:45:32.760755,68832.75956010818
2025-03-18T18:45:33.248313Z,6,service1,1.0,0.0,8751477760,0.3,8081973248,Warning,0.05517578125,0.06201171875,0.07666015625,18.9,742191,1197965,1,1206.1772346496582,3,2025-03-18T18:45:33.245930,68833.2448208332
2025-03-18T18:45:33.251183Z,7,service2,1.0,0.0,8751477760,0.3,8081973248,Critical,0.05517578125,0.06201171875,0.07666015625,18.9,731558,1159977,1,1685.9371662139893,3,2025-03-18T18:45:33.249253,68833.24859023094
2025-03-18T18:45:33.850877Z,6,service2,0.8,0.0,8751477760,0.3,8081973248,Healthy,0.05517578125,0.06201171875,0.07666015625,18.9,732943,1162523,1,1711.7140293121338,2,2025-03-18T18:45:33.848941,68833.84803152084
2025-03-18T18:45:34.234015Z,7,service1,1.2,0.0,8751477760,0.3,8081973248,Healthy,0.05517578125,0.06201171875,0.07666015625,18.9,743581,1200061,1,1917.729139328003,4,2025-03-18T18:45:34.231558,68834.23089361191
2025-03-18T18:45:36.886382Z,8,service1,0.6,0.0,8751477760,0.3,8081973248,Critical,0.05517578125,0.06201171875,0.07666015625,18.9,745580,1202696,1,3136.073589324951,5,2025-03-18T18:45:36.884590,68835.88393115997
2025-03-18T18:45:37.030414Z,7,service1,0.6,0.0,8751477760,0.3,8081973248,Critical,0.05517578125,0.06201171875,0.07666015625,18.9,746230,1204514,1,3011.2078189849854,4,2025-03-18T18:45:37.028594,68836.02795863152
2025-03-18T18:45:37.685328Z,7,service1,0.8,0.0,8751477760,0.3,8081973248,Critical,0.05517578125,0.06201171875,0.07666015625,18.9,747858,1207013,1,2827.8229236602783,4,2025-03-18T18:45:37.683483,68836.68273568153
2025-03-18T18:45:38.090172Z,6,service1,1.0,0.0,8751477760,0.3,8081973248,Warning,0.05517578125,0.06201171875,0.07666015625,18.9,748508,1208833,1,1435.9703063964844,3,2025-03-18T18:45:38.088142,68837.08750653267
2025-03-18T18:45:38.606648Z,7,service2,0.9,0.0,8751477760,0.3,8082006016,Healthy,0.05517578125,0.06201171875,0.07666015625,18.9,737435,1167382,1,1452.542781829834,3,2025-03-18T18:45:38.604534,68837.60374641418
2025-03-18T18:45:38.817527Z,7,service1,0.7,0.0,8751477760,0.3,8082006016,Warning,0.05517578125,0.06201171875,0.07666015625,18.9,749901,1210931,1,1523.2548713684082,4,2025-03-18T18:45:38.815750,68837.81493449211
2025-03-18T18:45:39.006682Z,6,service2,1.7,0.0,8751477760,0.3,8082006016,Critical,0.05517578125,0.06201171875,0.07666015625,18.9,738085,1169198,1,1210.3214263916016,2,2025-03-18T18:45:39.004724,68838.00400519371
2025-03-18T18:45:39.814434Z,7,service1,1.6,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,750923,1212889,1,1469.7561264038086,4,2025-03-18T18:45:39.812476,68838.81173062325
2025-03-18T18:45:40.137424Z,6,service1,0.7,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,752180,1215232,1,1679.8536777496338,3,2025-03-18T18:45:40.135607,68839.13495230675
2025-03-18T18:45:40.893484Z,10,service2,0.4,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,740577,1171718,1,1617.6187992095947,6,2025-03-18T18:45:40.890910,68839.89016795158
2025-03-18T18:45:40.966086Z,7,service1,0.7,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,753572,1217316,1,1572.1769332885742,4,2025-03-18T18:45:40.964180,68839.96348237991
2025-03-18T18:45:41.025658Z,9,service2,1.1,0.0,8751477760,0.3,8082006016,Critical,0.0546875,0.056640625,0.0751953125,18.9,741227,1173524,1,1448.2905864715576,5,2025-03-18T18:45:41.023480,68840.02277445793
2025-03-18T18:45:41.627029Z,7,service1,1.2,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,754593,1219260,1,1231.8751811981201,4,2025-03-18T18:45:41.625238,68840.62457418442
2025-03-18T18:45:41.715495Z,9,service2,1.4,0.0,8751477760,0.3,8082006016,Healthy,0.0546875,0.056640625,0.0751953125,18.9,742249,1175470,1,1777.358055114746,5,2025-03-18T18:45:41.713708,68840.71305775642
2025-03-18T18:45:42.228314Z,8,service2,1.1,0.0,8751477760,0.3,8082026496,Healthy,0.0546875,0.056640625,0.0751953125,18.9,742899,1177272,1,1624.9973773956299,4,2025-03-18T18:45:42.226509,68841.22583937645
2025-03-18T18:45:42.291278Z,7,service2,1.1,0.0,8751477760,0.3,8082026496,Warning,0.0546875,0.056640625,0.0751953125,18.9,743549,1179076,1,1521.0261344909668,3,2025-03-18T18:45:42.289437,68841.28865718842
2025-03-18T18:45:42.481108Z,7,service1,1.3,0.0,8751477760,0.3,8082026496,Healthy,0.0546875,0.056640625,0.0751953125,18.9,755614,1221204,1,1293.3804988861084,4,2025-03-18T18:45:42.479344,68841.47868132591
2025-03-18T18:45:42.561105Z,6,service1,1.5,0.0,8751477760,0.3,8082026496,Warning,0.0546875,0.056640625,0.0751953125,18.9,756264,1223008,1,1826.2460231781006,3,2025-03-18T18:45:42.559197,68841.55853366852
2025-03-18T18:45:43.071160Z,8,service2,1.1,0.0,8751477760,0.3,8082026496,Critical,0.0546875,0.056640625,0.0751953125,18.9,744942,1181160,1,1422.8215217590332,4,2025-03-18T18:45:43.069327,68842.06864643097
2025-03-18T18:45:43.382061Z,5,service1,1.1,0.0,8751477760,0.3,8082026496,Healthy,0.0546875,0.056640625,0.0751953125,18.9,757521,1225351,1,1377.387285232544,2,2025-03-18T18:45:43.380210,68842.3795158863
2025-03-18T18:45:43.815486Z,8,service2,0.6,0.0,8751477760,0.3,8082059264,Critical,0.0546875,0.056640625,0.0751953125,18.9,745961,1183106,1,1266.4484977722168,4,2025-03-18T18:45:43.813765,68842.81311750412
2025-03-18T18:45:44.692421Z,7,service1,0.9,0.0,8751477760,0.3,8082059264,Warning,0.05419921875,0.0517578125,0.07373046875,18.9,759278,1227571,1,1239.1271591186523,4,2025-03-18T18:45:44.690680,68843.6899254322
2025-03-18T18:45:44.848902Z,8,service2,0.5,0.0,8751477760,0.3,8082059264,Healthy,0.05419921875,0.0517578125,0.07373046875,18.9,747609,1185778,1,1991.1131858825684,4,2025-03-18T18:45:44.847043,68843.84627223015
2025-03-18T18:45:45.105789Z,7,service2,0.3,0.0,8751477760,0.3,8082059264,Healthy,0.05419921875,0.0517578125,0.07373046875,18.9,748259,1187594,1,1239.6857738494873,3,2025-03-18T18:45:45.103890,68844.10311794281
2025-03-18T18:45:45.615911Z,7,service2,1.0,0.0,8751477760,0.3,8082059264,Healthy,0.05419921875,0.0517578125,0.07373046875,18.9,749280,1189550,1,1813.905954360962,3,2025-03-18T18:45:45.614148,68844.61350536346
2025-03-18T18:45:45.793409Z,7,service1,1.2,0.0,8751477760,0.3,8082059264,Critical,0.05419921875,0.0517578125,0.07373046875,18.9,761032,1230251,1,1939.7883415222168,4,2025-03-18T18:45:45.791404,68844.79070162773
2025-03-18T18:45:45.908395Z,6,service1,1.6,0.0,8751477760,0.3,8082059264,Warning,0.05419921875,0.0517578125,0.07373046875,18.9,761682,1232069,1,1908.414363861084,3,2025-03-18T18:45:45.906496,68844.90582585335
2025-03-18T18:45:47.057799Z,6,service1,0.3,0.0,8751477760,0.3,8082120704,Critical,0.05419921875,0.0517578125,0.07373046875,18.9,763308,1234562,1,1939.6748542785645,3,2025-03-18T18:45:47.056043,68846.05531692505
2025-03-18T18:45:47.081882Z,8,service2,0.5,0.0,8751477760,0.3,8082120704,Critical,0.05419921875,0.0517578125,0.07373046875,18.9,751299,1192370,1,1825.0246047973633,4,2025-03-18T18:45:47.080017,68846.07918405533
2025-03-18T18:45:47.330738Z,5,service1,0.6,0.0,8751477760,0.3,8082120704,Healthy,0.05419921875,0.0517578125,0.07373046875,18.9,763958,1236380,1,1217.228651046753,2,2025-03-18T18:45:47.328911,68846.32826375961
2025-03-18T18:45:47.916096Z,8,service2,1.0,0.0,8751477760,0.3,8082120704,Critical,0.05419921875,0.0517578125,0.07373046875,18.9,752323,1194328,1,1659.4054698944092,4,2025-03-18T18:45:47.913928,68846.91321635246
2025-03-18T18:45:48.257280Z,7,service2,0.9,0.0,8751477760,0.3,8082120704,Warning,0.05419921875,0.0517578125,0.07373046875,18.9,753580,1196685,1,1747.8411197662354,3,2025-03-18T18:45:48.255564,68847.25492119789
2025-03-18T18:45:48.958788Z,8,service2,0.7,0.0,8751477760,0.3,8082190336,Critical,0.05419921875,0.0517578125,0.07373046875,18.9,754973,1198781,1,1212.8701210021973,4,2025-03-18T18:45:48.957112,68847.95648097992
2025-03-18T18:45:49.425931Z,7,service1,0.8,0.0,8751477760,0.3,8082190336,Critical,0.0537109375,0.04736328125,0.072265625,18.9,767666,1240418,1,1253.4449100494385,4,2025-03-18T18:45:49.424151,68848.42345261574
2025-03-18T18:45:49.890396Z,9,service2,0.7,0.0,8751477760,0.3,8082190336,Warning,0.0537109375,0.04736328125,0.072265625,18.9,756364,1200879,1,1287.736415863037,5,2025-03-18T18:45:49.888654,68848.88794231415
2025-03-18T18:45:50.158244Z,7,service1,0.7,0.0,8751477760,0.3,8082190336,Warning,0.0537109375,0.04736328125,0.072265625,18.9,768676,1242372,1,1206.9783210754395,4,2025-03-18T18:45:50.156478,68849.15583109856
2025-03-18T18:45:50.609483Z,8,service2,0.2,0.0,8751477760,0.3,8082190336,Critical,0.0537109375,0.04736328125,0.072265625,18.9,757749,1203415,1,1702.2426128387451,4,2025-03-18T18:45:50.607718,68849.60708379745
2025-03-18T18:45:50.925012Z,7,service1,0.3,0.0,8751477760,0.3,8082190336,Warning,0.0537109375,0.04736328125,0.072265625,18.9,769700,1244324,1,1665.2672290802002,4,2025-03-18T18:45:50.923243,68849.92244648933
2025-03-18T18:45:51.164498Z,8,service2,0.8,0.0,8751477760,0.3,8082190336,Critical,0.0537109375,0.04736328125,0.072265625,18.9,758770,1205369,1,1950.169324874878,4,2025-03-18T18:45:51.162776,68850.16213870049
2025-03-18T18:45:51.200483Z,7,service2,1.2,0.0,8751477760,0.3,8082190336,Critical,0.0537109375,0.04736328125,0.072265625,18.9,759420,1207181,1,1830.0058841705322,3,2025-03-18T18:45:51.198565,68850.19791078568
2025-03-18T18:45:51.660826Z,6,service1,1.2,0.0,8751477760,0.3,8082448384,Warning,0.0537109375,0.04736328125,0.072265625,18.9,771085,1246862,1,1871.6092109680176,3,2025-03-18T18:45:51.658873,68850.65816092491
2025-03-18T18:45:52.022165Z,7,service2,0.8,0.0,8751477760,0.3,8082448384,Critical,0.0537109375,0.04736328125,0.072265625,18.9,760505,1209201,1,1345.1452255249023,3,2025-03-18T18:45:52.020403,68851.01960992813
2025-03-18T18:45:52.214952Z,6,service1,0.4,0.0,8751477760,0.3,8082448384,Warning,0.0537109375,0.04736328125,0.072265625,18.9,772109,1248814,1,1611.2055778503418,3,2025-03-18T18:45:52.213212,68851.21250319481
2025-03-18T18:45:53.253399Z,7,service2,1.1,0.0,8751477760,0.3,8082448384,Healthy,0.0537109375,0.04736328125,0.072265625,18.9,763345,1212772,1,1360.060691833496,3,2025-03-18T18:45:53.251633,68852.25095033646
2025-03-18T18:45:53.668222Z,6,service2,1.2,0.0,8751477760,0.3,8082448384,Healthy,0.0537109375,0.04736328125,0.072265625,18.9,763995,1214582,1,1374.2058277130127,2,2025-03-18T18:45:53.666329,68852.66561818123
2025-03-18T18:45:53.930414Z,6,service1,0.5,0.0,8751477760,0.3,8082448384,Critical,0.0537109375,0.04736328125,0.072265625,18.9,775547,1252922,1,1843.092918395996,3,2025-03-18T18:45:53.928382,68852.92770028114
2025-03-18T18:45:55.020730Z,7,service2,0.3,0.0,8751477760,0.3,8082481152,Warning,0.05322265625,0.04345703125,0.07080078125,18.9,765997,1217213,1,1288.0439758300781,3,2025-03-18T18:45:55.018903,68854.01818990707
2025-03-18T18:45:55.413060Z,8,service1,0.6,0.0,8751477760,0.3,8082505728,Healthy,0.05322265625,0.04345703125,0.07080078125,18.9,777311,1255154,1,1533.9033603668213,5,2025-03-18T18:45:55.411160,68854.41049265862
2025-03-18T18:45:55.645248Z,7,service1,0.6,0.0,8751477760,0.3,8082505728,Healthy,0.05322265625,0.04345703125,0.07080078125,18.9,777961,1256972,1,1605.8943271636963,4,2025-03-18T18:45:55.643393,68854.64270043373
2025-03-18T18:45:55.761749Z,7,service2,0.8,0.0,8751477760,0.3,8082505728,Healthy,0.05322265625,0.04345703125,0.07080078125,18.9,767625,1219710,1,1802.9251098632812,3,2025-03-18T18:45:55.760010,68854.75913619995
2025-03-18T18:45:56.541599Z,7,service1,0.5,0.0,8751477760,0.3,8082505728,Critical,0.05322265625,0.04345703125,0.07080078125,18.9,778971,1258930,1,1811.0291957855225,4,2025-03-18T18:45:56.539861,68855.5391638279
2025-03-18T18:45:57.065442Z,6,service1,0.3,0.0,8751477760,0.3,8082505728,Critical,0.05322265625,0.04345703125,0.07080078125,18.9,779621,1260748,1,1884.4826221466064,3,2025-03-18T18:45:57.063587,68856.06293344498
2025-03-18T18:45:57.302117Z,7,service2,0.8,0.0,8751477760,0.3,8082505728,Warning,0.05322265625,0.04345703125,0.07080078125,18.9,769242,1222207,1,1709.2013359069824,3,2025-03-18T18:45:57.300416,68856.29976987839
2025-03-18T18:45:57.684766Z,7,service1,0.8,0.0,8751477760,0.3,8082505728,Warning,0.05322265625,0.04345703125,0.07080078125,18.9,781011,1262848,1,1385.4830265045166,4,2025-03-18T18:45:57.682405,68856.6814827919
2025-03-18T18:45:58.724924Z,8,service1,0.3,0.0,8751477760,0.3,8082505728,Healthy,0.05322265625,0.04345703125,0.07080078125,18.9,782404,1264944,1,1309.983730316162,5,2025-03-18T18:45:58.722984,68857.72231841087
2025-03-18T18:45:58.917504Z,8,service2,0.7,0.0,8751477760,0.3,8082505728,Warning,0.05322265625,0.04345703125,0.07080078125,18.9,771240,1224844,1,1642.850399017334,4,2025-03-18T18:45:58.915623,68857.91490292549
2025-03-18T18:45:59.037541Z,7,service1,0.8,0.0,8751477760,0.3,8082505728,Warning,0.05322265625,0.04345703125,0.07080078125,18.9,783054,1266760,1,1782.0587158203125,4,2025-03-18T18:45:59.035752,68858.035094738
2025-03-18T18:45:59.128577Z,7,service2,1.1,0.0,8751477760,0.3,8082538496,Healthy,0.052734375,0.03955078125,0.0693359375,18.9,771890,1226660,1,1426.002025604248,3,2025-03-18T18:45:59.126586,68858.12589502335
2025-03-18T18:45:59.511805Z,6,service1,1.1,0.0,8751477760,0.3,8082538496,Critical,0.052734375,0.03955078125,0.0693359375,18.9,783704,1268574,1,1380.5270195007324,3,2025-03-18T18:45:59.510049,68858.50922608376
2025-03-18T18:45:59.901169Z,6,service2,0.9,0.0,8751477760,0.3,8082538496,Healthy,0.052734375,0.03955078125,0.0693359375,18.9,772540,1228470,1,1751.6155242919922,2,2025-03-18T18:45:59.899161,68858.8985209465
2025-03-18T18:46:00.194256Z,5,service1,0.7,0.0,8751477760,0.3,8082538496,Critical,0.052734375,0.03955078125,0.0693359375,18.9,785089,1271114,1,1715.6355381011963,2,2025-03-18T18:46:00.191728,68859.19061422348
2025-03-18T18:46:01.906411Z,8,service2,0.4,0.0,8751477760,0.3,8082538496,Critical,0.052734375,0.03955078125,0.0693359375,18.9,774930,1231426,1,1370.5737590789795,4,2025-03-18T18:46:01.904543,68860.90389895439
